ID,FINE_ART_Scholarship _19/FAL,CLASS_19/FAL,ALTCUM_GPA_19_FAL,FINE_ARTS_Scholarship _19/FAL,MAJOR_FIXED_19/FAL,RETURN_BIN_19/FAL,Role_19/FAL,SPORT_19/FAL,Sport_19/FAL,FINE_ART_Scholarship _20/SPR,CLASS_20/SPR,ALTCUM_GPA_20/SPR,FINE_ARTS_Scholarship _20/SPR,MAJOR_FIXED_20/SPR,RETURN_BIN_20/SPR,Role_20/SPR,SPORT_20/SPR,Sport_20/SPR,FINE_ART_Scholarship _20/FAL,CLASS_20/FAL,ALTCUM_GPA_20/FAL,FINE_ARTS_Scholarship _20/FAL,MAJOR_FIXED_20/FAL,RETURN_BIN_20/FAL,Role_20/FAL,SPORT_20/FAL,Sport_20/FAL,FINE_ART_Scholarship _21/SPR,CLASS_21/SPR,ALTCUM_GPA_21/SPR,FINE_ARTS_Scholarship _21/SPR,MAJOR_FIXED_21/SPR,RETURN_BIN_21/SPR,Role_21/SPR,SPORT_21/SPR,Sport_21/SPR,FINE_ART_Scholarship _21/FAL,CLASS_21/FAL,ALTCUM_GPA_21/FAL,FINE_ARTS_Scholarship _21/FAL,MAJOR_FIXED_21/FAL,RETURN_BIN_21/FAL,Role_21/FAL,SPORT_21/FAL,Sport_21/FAL,FINE_ART_Scholarship _22/SPR,CLASS_22/SPR,ALTCUM_GPA_22/SPR,FINE_ARTS_Scholarship _22/SPR,MAJOR_FIXED_22/SPR,RETURN_BIN_22/SPR,Role_22/SPR,SPORT_22/SPR,Sport_22/SPR,FINE_ART_Scholarship _22/FAL,CLASS_22/FAL,ALTCUM_GPA_22/FAL,FINE_ARTS_Scholarship _22/FAL,MAJOR_FIXED_22/FAL,RETURN_BIN_22/FAL,Role_22/FAL,SPORT_22/FAL,Sport_22/FAL,FINE_ART_Scholarship _23/SPR,CLASS_23/SPR,ALTCUM_GPA_23/SPR,FINE_ARTS_Scholarship _23/SPR,MAJOR_FIXED_23/SPR,RETURN_BIN_23/SPR,Role_23/SPR,SPORT_23/SPR,Sport_23/SPR,FINE_ART_Scholarship _23/FAL,CLASS_23/FAL,ALTCUM_GPA_23/FAL,FINE_ARTS_Scholarship _23/FAL,MAJOR_FIXED_23/FAL,RETURN_BIN_23/FAL,Role_23/FAL,SPORT_23/FAL,Sport_23/FAL,FINE_ART_Scholarship _24/SPR,CLASS_24/SPR,ALTCUM_GPA_24/SPR,FINE_ARTS_Scholarship _24/SPR,MAJOR_FIXED_24/SPR,RETURN_BIN_24/SPR,Role_24/SPR,SPORT_24/SPR,Sport_24/SPR,FINE_ART_Scholarship _24/FAL,CLASS_24/FAL,ALTCUM_GPA_24/FAL,FINE_ARTS_Scholarship _24/FAL,MAJOR_FIXED_24/FAL,RETURN_BIN_24/FAL,Role_24/FAL,SPORT_24/FAL,Sport_24/FAL,FINE_ART_Scholarship _25/SPR,CLASS_25/SPR,ALTCUM_GPA_25/SPR,FINE_ARTS_Scholarship _25/SPR,MAJOR_FIXED_25/SPR,RETURN_BIN_25/SPR,Role_25/SPR,SPORT_25/SPR,Sport_25/SPR,ETHNICITY,RACE,RACE2,RACE3,GENDER,BIRTH_DATE,START_TERM,FIRST_GEN,RETURN?,RETURN_BIN,CONDITIONAL_ADMITS,PELL,ADMIT_STATUS,STA_FED_COHORT_GROUP,STATE,GRADS,PRIMARY_MAJOR,Membrshp Start Dt,Membrshp End Dt,years_org,SPORT_COUNT,INSTATE,RETENTION_BIN,INSTATE_BIN,PERSISTANCE_SO_JR_BIN,PERSISTANCE_JR_SR_BIN,ETHNICITY_BIN,RACE_BIN,GENDER_BIN,CONDITIONAL_ADMITS_BIN,FOOTBALL_BIN,FINAL_GPA,ATHLETE_BIN
307960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,STDS,Dance Squad,,JR,1.075,NO,BUS,1,Member,STDS,Dance Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,4/7/1999,21/FAL,NO,Left,1,NO,NO,TR,,NE,,BUS,12/1/2021,5/1/2022,0.41,1,In State,,0,,,0,0,1,0,0,1.075,1
311395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,ASBL,Softball,,FR,4,NO,UND,0,Varsity,ASBL,Softball,,SO,4,NO,ENG,0,Varsity,ASBL,Softball,,JR,4,NO,ENG,0,Varsity,ASBL,Softball,,JR,4,NO,ENG,0,Varsity,ASBL,Softball,,SR,4,NO,ENG,0,Varsity,ASBL,Softball,,SR,4,NO,ENG,0,Varsity,ASBL,Softball,,SR,4,NO,ENG,1,Varsity,ASBL,Softball,NHS,WH,,,F,11/3/2002,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,ENG,9/1/2021,,,1,In State,0,0,0,0,0,0,1,0,0,4,1
334773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AVOL,Volleyball,,FR,2.575,NO,PSY,0,Varsity,AVOL,Volleyball,,SO,2.77,NO,PSY,0,Varsity,AVOL,Volleyball,,SO,2.951,NO,PSY,0,Varsity,AVOL,Volleyball,,JR,3.083,NO,PSY,0,Varsity,AVOL,Volleyball,,JR,3.176,NO,PSY,0,Varsity,AVOL,Volleyball,,SR,3.233,NO,PSY,0,Varsity,AVOL,Volleyball,,SR,3.278,NO,PSY,1,Varsity,AVOL,Volleyball,NHS,WH,,,F,5/17/2003,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,PSY,8/1/2021,,,1,In State,0,0,0,0,0,0,1,0,0,3.278,1
400372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,ASBL,Softball,,FR,4,NO,UND,0,Varsity,ASBL,Softball,,SO,4,NO,ELED,0,Varsity,ASBL,Softball,,SO,3.917,NO,ELED,0,Varsity,ASBL,Softball,,JR,3.923,NO,ELED,0,Varsity,ASBL,Softball,,SR,3.939,NO,ELED,0,Varsity,ASBL,Softball,,SR,3.943,NO,ELED,0,Varsity,ASBL,Softball,,SR,3.95,NO,ELED,1,Varsity,ASBL,Softball,NHS,WH,,,F,9/4/2003,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,ELED,9/1/2021,,,1,In State,0,0,0,0,0,0,1,0,0,3.95,1
430375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,HIS,0,,,,,FR,1.193,YES,HIS,0,,,,,FR,1.569,YES,HIS,0,,,,,SO,1.814,YES,HIS,0,,,,,SO,1.825,YES,HIS,0,,,,,SO,1.872,YES,HIS,0,,,,,JR,2.051,YES,HIS,0,,,,,JR,2.076,YES,HIS,0,,,,NHS,BL,WH,,M,8/26/2003,21/FAL,NO,Returns,0,NO,YES,FR,21-22,CO,,HIS,,,,0,Out of State,0,1,0,,0,0,0,0,0,2.076,0
430651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AMIT,M Indoor Track,,SO,2.762,NO,UND,0,Varsity,AMIT,M Indoor Track,,SO,2.252,NO,SCI,0,Varsity,AMIT,M Indoor Track,,JR,2.602,NO,SCI,1,Varsity,AMIT,M Indoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,,,,M,3/10/2002,21/FAL,NO,Left,1,NO,NO,TR,,NE,,SCI,9/1/2021,6/1/2023,1.75,1,In State,0,0,0,,1,1,0,0,0,2.602,1
442492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AWTR,W Outdoor Track,,FR,3.808,NO,UND,0,Varsity,AWTR,W Outdoor Track,,SO,3.788,NO,PSY,0,Varsity,AWTR,W Outdoor Track,,SO,3.782,NO,PSY,0,Varsity,AWTR,W Outdoor Track,,JR,3.761,NO,PSY,0,Varsity,AWTR,W Outdoor Track,,JR,3.805,NO,PSY,0,Varsity,AWTR,W Outdoor Track,,SR,3.804,NO,PSY,0,Varsity,AWTR,W Outdoor Track,,SR,3.801,NO,PSY,1,Varsity,AWTR,W Outdoor Track,NHS,WH,,,F,4/11/2003,21/FAL,NO,Graduated,0,NO,YES,FR,21-22,NE,YES,PSY,9/1/2021,,,1,In State,0,0,0,0,0,0,1,0,0,3.801,1
442501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ABSA,Baseball,,SO,3.86,NO,SSI,0,Member,ABSA,Baseball,,SO,3.87,NO,SSI,0,Member,ABSA,Baseball,,JR,3.9,NO,SSI,0,Member,ABSA,Baseball,,JR,3.84,NO,SSI,0,Member,ABSA,Baseball,,SR,3.858,NO,SSI,0,Member,ABSA,Baseball,,SR,3.88,NO,SSI,0,Member,ABSA,Baseball,,SR,3.895,NO,SSI,1,Member,ABSA,Baseball,NHS,WH,,,M,6/18/2002,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,SSI,9/1/2021,6/1/2023,1.75,1,In State,0,0,0,0,0,0,0,0,0,3.895,1
442506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,,,,,FR,1.8,NO,BIO,0,,,,,FR,1.948,NO,BIO,0,,,,,SO,2.11,NO,BIO,0,,,,,SO,1.846,NO,LAS,0,,,,,SO,2.073,NO,LAS,0,,,,,JR,2.22,NO,LAS,0,,,,,JR,2.115,NO,LAS,0,,,,HIS,,,,F,6/4/2003,21/FAL,NO,Returns,0,NO,YES,FR,21-22,CA,,LAS,,,,0,Out of State,0,1,0,,1,1,1,0,0,2.115,0
442514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMIT,M Indoor Track,,FR,2.66,NO,UND,0,Member,AMIT,M Indoor Track,,SO,2.671,NO,CSI,0,Member,AMIT,M Indoor Track,,SO,2.667,NO,CMP,0,Member,AMIT,M Indoor Track,,SO,2.702,NO,CMP,0,Member,AMIT,M Indoor Track,,JR,2.903,NO,CMP,0,Member,AMIT,M Indoor Track,,SR,3.064,NO,CMP,0,Member,AMIT,M Indoor Track,,SR,3.11,NO,CMP,1,Member,AMIT,M Indoor Track,NHS,WH,,,M,7/1/2002,21/FAL,NO,Graduated,0,NO,YES,FR,21-22,NE,YES,CMP,9/1/2021,6/1/2024,2.75,1,In State,0,0,0,0,0,0,0,0,0,3.11,1
442537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AMXC,M Cross Country,,FR,2.221,NO,UND,0,Varsity,AMXC,M Cross Country,,FR,1.659,NO,UND,0,Varsity,AMXC,M Cross Country,,SO,2.087,NO,BUS,0,Varsity,AMXC,M Cross Country,,SO,2.227,NO,BUS,0,Varsity,AMXC,M Cross Country,,JR,2.181,NO,ACC,0,Varsity,AMXC,M Cross Country,,JR,2.198,NO,ACC,0,Varsity,AMXC,M Cross Country,,SR,2.272,NO,ACC,0,Varsity,AMXC,M Cross Country,NHS,WH,,,M,4/2/2003,21/FAL,NO,Returns,0,NO,YES,FR,21-22,NE,,ACC,8/1/2021,,,1,In State,0,0,0,0,0,0,0,0,0,2.272,1
442545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AGOL,MGolf,,FR,3.813,NO,BUS,0,Varsity,AGOL,MGolf,,SO,3.903,NO,BUS,0,Varsity,AGOL,MGolf,,SO,3.915,NO,BUS,0,Varsity,AGOL,MGolf,,JR,3.917,NO,BUS,0,Varsity,AGOL,MGolf,,JR,3.921,NO,BUS,0,Varsity,AGOL,MGolf,,SR,3.888,NO,BUS,0,Varsity,AGOL,MGolf,,SR,3.889,NO,BUS,1,Varsity,AGOL,MGolf,NHS,WH,,,M,12/2/2002,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,BUS,8/1/2021,,,1,In State,0,0,0,0,0,0,0,0,0,3.889,1
442546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AVOL,Volleyball,,SO,3.738,NO,PSY,0,Varsity,AVOL,Volleyball,,SO,3.721,NO,PSY,0,Varsity,AVOL,Volleyball,,JR,3.719,NO,HSI,0,Varsity,AVOL,Volleyball,,JR,3.785,NO,HSI,0,Varsity,AVOL,Volleyball,,SR,3.799,NO,HSI,0,Varsity,AVOL,Volleyball,,SR,3.822,NO,HSI,0,Varsity,AVOL,Volleyball,,SR,3.851,NO,HSI,1,Varsity,AVOL,Volleyball,NHS,WH,,,F,11/26/2002,21/FAL,NO,Graduated,0,NO,YES,FR,21-22,IA,YES,HSI,8/1/2021,,,1,Out of State,0,1,0,0,0,0,1,0,0,3.851,1
442550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMBB,M Basketball,,FR,3.944,NO,MEDCM,1,Member,AMBB,M Basketball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,6/21/2002,21/FAL,NO,Left,1,NO,NO,FR,21-22,NE,,MEDCM,9/1/2021,5/1/2022,0.66,1,In State,1,0,,,0,0,0,0,0,3.944,1
442570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMBB,M Basketball,,FR,3.569,NO,UND,1,Member,AMBB,M Basketball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,5/25/2002,21/FAL,NO,Left,1,NO,YES,FR,21-22,NE,,UND,9/1/2021,5/1/2022,0.66,1,In State,1,0,,,0,0,0,0,0,3.569,1
442579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AVOL,Volleyball,,SO,3.436,NO,PSY,0,Varsity,AVOL,Volleyball,,SO,3.521,NO,PSY,0,Varsity,AVOL,Volleyball,,JR,3.388,NO,PSY,0,Varsity,AVOL,Volleyball,,JR,3.417,NO,PSY,0,Varsity,AVOL,Volleyball,,SR,3.425,NO,PSY,1,Varsity,AVOL,Volleyball,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,5/21/2003,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,PSY,8/1/2021,8/10/2023,2.02,1,In State,0,0,0,0,0,0,1,0,0,3.425,1
442587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AWBB,W Basketball,,SO,2.736,NO,UND,0,Varsity,AWBB,W Basketball,,SO,3.019,NO,UND,0,Varsity,AWBB,W Basketball,,JR,3.181,NO,EXSCI,0,Varsity,AWBB,W Basketball,,JR,3.233,NO,EXSCI,0,Varsity,AWBB,W Basketball,,SR,3.268,NO,EXSCI,0,Varsity,AWBB,W Basketball,,SR,3.29,NO,EXSCI,0,Varsity,AWBB,W Basketball,,SR,3.337,NO,EXSCI,1,Varsity,AWBB,W Basketball,NHS,WH,,,F,5/9/2002,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,EXSCI,9/1/2021,5/1/2023,1.66,1,In State,0,0,0,0,0,0,1,0,0,3.337,1
442608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AVOL,Volleyball,,SO,3.85,NO,ELED,0,Member,AVOL,Volleyball,,SO,3.844,NO,ELED,0,Member,AVOL,Volleyball,,JR,3.85,NO,ELED,0,Member,AVOL,Volleyball,,JR,3.853,NO,ELED,0,Member,AVOL,Volleyball,,SR,3.884,NO,ELED,0,Member,AVOL,Volleyball,,SR,3.901,NO,ELED,0,Member,AVOL,Volleyball,,SR,3.915,NO,ELED,1,Member,AVOL,Volleyball,NHS,WH,,,F,8/23/2003,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,TX,YES,ELED,8/1/2021,5/1/2022,0.75,1,Out of State,0,1,0,0,0,0,1,0,0,3.915,1
442734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AFBA,Football,,FR,3.76,NO,MTHDA,0,Member,AFBA,Football,,SO,3.845,NO,MTHDA,0,Member,AFBA,Football,,SO,3.9,NO,MTHDA,0,Member,AFBA,Football,,JR,3.825,NO,MTHDA,0,Member,AFBA,Football,,JR,3.734,NO,MTHDA,0,Member,AFBA,Football,,JR,3.764,NO,MTHDA,0,Member,AFBA,Football,,SR,3.8,NO,MTHDA,1,Member,AFBA,Football,NHS,WH,,,M,5/29/2002,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,MTHDA,8/1/2021,,,1,In State,0,0,0,0,0,0,0,0,1,3.8,1
442772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,UND,0,,,,,SO,2.818,YES,SSI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JR,2.725,YES,BUS,1,,,,,,,,,,,,,NHS,WH,,,F,8/21/2003,21/FAL,NO,Left,1,NO,NO,FR,21-22,NE,,BUS,,,,0,In State,0,0,0,1,0,0,1,0,0,2.725,0
